,x,y,z,t,Pitchtype
444,2.3853270902912755,23.53703960841498,5.761232560585263,52,SL
445,2.258975838674956,16.691278507922735,5.478807176504497,52,SL
446,2.1447893447701283,10.09397002802554,5.103021005707438,52,SL
447,2.041998473578766,3.731868683460363,4.629028785099671,52,SL
448,1.9498899543437922,-2.407490162045308,4.0524553595989525,52,SL
449,2.96,54.4,6.2933,53,FF
450,2.5312057325293082,44.91150729863962,6.130780272427273,53,FF
451,2.100021037562725,35.93716483221683,5.608870038974969,53,FF
452,1.6675252696792238,27.443658604951104,4.748946467094277,53,FF
453,1.2346547372091046,19.40063035491076,3.570242324541295,53,FF
454,0.8022220434040953,11.78037819641738,2.0900995008411583,53,FF
455,0.3709327015934055,4.557592369552538,0.3241899601180216,53,FF
456,-0.05860056097434862,-2.2908785912506224,-1.7132911909709647,53,FF
457,3.01,54.8,6.0933,54,SL
458,2.6097687546489214,47.0487115456722,5.895095473963688,54,SL
459,2.232280281539838,39.59275198892812,5.29522757211814,54,SL
460,1.8762596174765112,32.423312967930414,4.311779700997009,54,SL
461,1.5405266735500216,25.532096391859287,2.9615406244134936,54,SL
462,1.2239884799080916,18.911291760724207,1.2601211026789576,54,SL
463,0.925632121440199,12.553554109546834,-0.7779400302917865,54,SL
464,0.6445182929564772,6.45198258875537,-3.1390792756942156,54,SL
465,0.3797754106453265,0.600099681798143,-5.810620413763418,54,SL
466,0.1305942237908403,-5.008168947167981,-8.78069414227588,54,SL
467,3.19,54.2,6.0333000000000006,55,FF
468,2.487916063186141,44.50595867582371,5.56354881761282,55,FF
469,1.8028922395681821,35.35751517551564,4.679668076099447,55,FF
470,1.1345485190226972,26.720866903313873,3.410146165622108,55,FF
471,0.4825035576540952,18.565149112539956,1.780506776448206,55,FF
472,-0.15362150259653165,10.862145358204408,-0.1863313105984825,55,FF
473,-0.7742000120022823,3.586030854321702,-2.4697418483255738,55,FF
474,-1.3795974440476513,-3.2868555340054364,-5.0511192098258,55,FF
475,3.08,54.2,6.063300000000001,56,FF
476,2.55675715669396,44.55979548132231,5.415360209306007,56,FF
477,2.0758424275946905,35.464030018195096,4.308314708153548,56,FF
478,1.6337726769760494,26.88181891141671,2.7757261492892775,56,FF
479,1.2274129573427321,18.784799860996188,0.8476813729982486,56,FF
480,0.8539369922625786,11.14690464186009,-1.4487894833440902,56,FF
481,0.5107926950566277,3.944154184217245,-4.089348562726112,56,FF
482,0.1956720042132054,-2.845525666963257,-7.052032635830155,56,FF
483,3.07,54.4,6.1833,57,FF
484,2.568971108931498,44.6748750793999,5.687156285798355,57,FF
485,2.068883452620594,35.495380521287494,4.843730871870928,57,FF
486,1.5706830564788852,26.82520731008796,3.6743054180005372,57,FF
487,1.0751777132027958,18.63133452401187,2.1979707625057534,57,FF
488,0.583056723419348,10.883687917686668,0.4318925003332237,57,FF
489,0.0949077447177432,3.5548394629130846,-1.6084584090556393,57,FF
490,-0.3887687973340507,-3.380257738257731,-3.9091048639316384,57,FF
491,3.08,54.2,6.2033000000000005,58,FF
492,2.421298936707771,44.53573877904768,5.959386813447468,58,FF
493,1.7890395731511906,35.39637158376312,5.756334220469786,58,FF
494,1.1816607586182013,26.744694069502298,5.5728417708932785,58,FF
495,0.5977185804306404,18.54649983652776,5.390063930504789,58,FF
496,0.03587590984483524,10.77030243736975,5.1913150327137565,58,FF
497,-0.5051069345871604,3.38708717080992,4.9618131012343305,58,FF
498,-1.026380543449433,-3.6299109425152833,4.688456965879824,58,FF
499,3.15,54.4,5.8533,59,CH
500,2.57644753602995,45.40510033036551,5.411337881365238,59,CH
501,1.9968289639535524,36.6810291877622,4.587816457609409,59,CH
502,1.4118628124535295,28.22186534316778,3.3957099575184473,59,CH
503,0.8222225092037849,20.02196677032155,1.847275100865534,59,CH
504,0.2285398414290185,12.075961498805892,-0.04589715888268664,59,CH
505,-0.3685918430995699,4.378738571264289,-2.272833539343325,59,CH
506,-0.9686146736004796,-3.0745608847039327,-4.823133692385518,59,CH
507,3.13,54.3,6.1433,60,FF
508,2.555735422659626,44.79824942458195,5.89937889507554,60,FF
509,2.0359026134810074,35.804126624226875,5.586453584674599,60,FF
510,1.5658057578675244,27.28090547085721,5.195226514181986,60,FF
511,1.1412138631551367,19.19504084037162,4.717566052675662,60,FF
512,0.7583089165909918,11.515849852708717,4.146361640593008,60,FF
513,0.4136405637303018,4.2152300530799245,3.475398741560309,60,FF
514,0.10408639348946008,-2.732590308558193,2.6992506869110837,60,FF
515,3.1,54.2,6.073300000000001,61,FF
516,2.531520701995876,44.536582977224235,5.595825098674016,61,FF
517,1.9727481701559841,35.41474537577292,4.706005897166346,61,FF
518,1.4238187162468925,26.801107651001626,3.432030920032677,61,FF
519,0.8848193571938038,18.66518119833164,1.7991678698344196,61,FF
520,0.35579673342424456,10.97908462010804,-0.16988312032468844,61,FF
521,-0.16323539162997142,3.7172920997501615,-2.4546826051545136,61,FF
522,-0.6722898204287746,-3.1435902671328373,-5.036784543058917,61,FF
